Content,Origin,Eating_Disorder,Type,Method
"I'm prioritizing self-care, self-love, and self-acceptance above all else.",mixtral,0.0,Comment,Generated
"I'm working on cultivating a positive and healthy relationship with myself, my body, and the world around me.",mixtral,0.0,Comment,Generated
I'm learning to appreciate and love myself just as I am.,mixtral,0.0,Comment,Generated
1. Waking up and deciding to make healthier choices today. #selfcare,mixtral,0.0,Comment,Generated
2. Trying to find a balance between nourishment and enjoyment. #mindful eating,mixtral,0.0,Comment,Generated
"3. Focusing on feeling good in my own skin, rather than a number on the scale.",mixtral,0.0,Comment,Generated
"4. Celebrating my body for all that it does for me, regardless of size.",mixtral,0.0,Comment,Generated
"5. My goal is to be strong and healthy, not just thin. #fitnessjourney",mixtral,0.0,Comment,Generated
"6. Enjoying movement and exercise because it feels good, not because I have to.",mixtral,0.0,Comment,Generated
"7. Nourishing my body with foods that make me feel good, both physically and mentally.",mixtral,0.0,Comment,Generated
8. Working on loving myself at every stage of my journey. #selflove,mixtral,0.0,Comment,Generated
"9. Making changes for myself, not for anyone else's approval.",mixtral,0.0,Comment,Generated
"10. Choosing to focus on progress, not perfection.",mixtral,0.0,Comment,Generated
11. Taking time to appreciate my body for all that it is capable of.,mixtral,0.0,Comment,Generated
12. I don't have to be a certain size to be worthy of love and respect.,mixtral,0.0,Comment,Generated
13. Listening to my body's hunger and fullness cues. #intuitiveeating,mixtral,0.0,Comment,Generated
14. My worth is not determined by the number on the scale.,mixtral,0.0,Comment,Generated
15. I am more than just a number. #bodypositivity,mixtral,0.0,Comment,Generated
"16. I am enough, just as I am.",mixtral,0.0,Comment,Generated
17. Embracing my unique body shape and size.,mixtral,0.0,Comment,Generated
18. Surrounding myself with positive influences and role models.,mixtral,0.0,Comment,Generated
"19. Being kind to myself, especially on days where I may not feel my best.",mixtral,0.0,Comment,Generated
"20. Choosing to focus on my health, not just my weight.",mixtral,0.0,Comment,Generated
21. Remembering that slow and steady progress is still progress.,mixtral,0.0,Comment,Generated
22. Not letting the number on the scale define my happiness or self-worth.,mixtral,0.0,Comment,Generated
23. Working on building a positive relationship with food and my body.,mixtral,0.0,Comment,Generated
24. Celebrating small victories and non-scale wins.,mixtral,0.0,Comment,Generated
25. Trusting the process and taking it one day at a time.,mixtral,0.0,Comment,Generated
"26. Focusing on feeling good, not just looking good.",mixtral,0.0,Comment,Generated
27. Remembering that setbacks and slip-ups are a normal part of the journey.,mixtral,0.0,Comment,Generated
28. Working on building a healthier relationship with myself and my body.,mixtral,0.0,Comment,Generated
29. Surrounding myself with supportive and understanding people.,mixtral,0.0,Comment,Generated
30. Embracing my imperfections and learning to love all parts of myself.,mixtral,0.0,Comment,Generated
31. Remembering that progress is not always linear.,mixtral,0.0,Comment,Generated
"32. Choosing to focus on the present moment, rather than the past or the future.",mixtral,0.0,Comment,Generated
"33. Making self-care a priority, both physically and mentally.",mixtral,0.0,Comment,Generated
"34. Celebrating my body for all that it is, rather than what it is not.",mixtral,0.0,Comment,Generated
"35. Focusing on the journey, not just the destination.",mixtral,0.0,Comment,Generated
"36. Remembering that I am worthy of love, respect, and acceptance, just as I am.",mixtral,0.0,Comment,Generated
37. Choosing to focus on gratitude and appreciation for my body.,mixtral,0.0,Comment,Generated
38. Working on building a healthier and more positive mindset.,mixtral,0.0,Comment,Generated
39. Celebrating the small steps I take towards a healthier lifestyle.,mixtral,0.0,Comment,Generated
40. Embracing the idea that health comes in all shapes and sizes.,mixtral,0.0,Comment,Generated
41. Remembering that I am more than just a label or a category.,mixtral,0.0,Comment,Generated
42. Surrounding myself with positive and uplifting messages.,mixtral,0.0,Comment,Generated
"43. Focusing on the progress I have made, rather than the progress I still have to make.",mixtral,0.0,Comment,Generated
44. Remembering that it is okay to take breaks and rest when I need to.,mixtral,0.0,Comment,Generated
45. Choosing to focus on the things that bring me joy and happiness.,mixtral,0.0,Comment,Generated
46. Celebrating the unique and beautiful body that I have been given.,mixtral,0.0,Comment,Generated
"47. Embracing the idea that health is a journey, not a destination.",mixtral,0.0,Comment,Generated
48. Remembering that I am capable of achieving my goals and making positive changes.,mixtral,0.0,Comment,Generated
49. Surrounding myself with supportive and understanding people who uplift me.,mixtral,0.0,Comment,Generated
"50. Choosing to focus on the love and appreciation I have for my body, rather than the criticism and negativity.",mixtral,0.0,Comment,Generated
Today I tried a recipe from my grandmother for the first time.,gpt4-turbo-preview,0.0,Comment,Generated
Can someone recommend a good Italian restaurant in town?,gpt4-turbo-preview,0.0,Comment,Generated
I'm looking forward to grilling this weekend.,gpt4-turbo-preview,0.0,Comment,Generated
Who has tips for vegan snacks?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have an idea of what to cook with leftovers?,gpt4-turbo-preview,0.0,Comment,Generated
Is there a type of tea that you especially like to drink in winter?,gpt4-turbo-preview,0.0,Comment,Generated
Today I tried baking bread. It turned out great!,gpt4-turbo-preview,0.0,Comment,Generated
I'm looking for a good coffeehouse nearby.,gpt4-turbo-preview,0.0,Comment,Generated
Who is knowledgeable about fermented foods?,gpt4-turbo-preview,0.0,Comment,Generated
I'm planning a picnic outing. What should I bring?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone know a good pizzeria that also delivers home?,gpt4-turbo-preview,0.0,Comment,Generated
Is there a dish that reminds you of your childhood?,gpt4-turbo-preview,0.0,Comment,Generated
Which fruits are in season right now?,gpt4-turbo-preview,0.0,Comment,Generated
Has anyone ever made jam at home?,gpt4-turbo-preview,0.0,Comment,Generated
Is there a soup that is quick to prepare and warms you up?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have experience with making sushi at home?,gpt4-turbo-preview,0.0,Comment,Generated
I'm looking for delicious smoothie recipes for breakfast.,gpt4-turbo-preview,0.0,Comment,Generated
Who knows where to get the best croissants?,gpt4-turbo-preview,0.0,Comment,Generated
What is your favorite recipe for a cozy movie night?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have a good recipe for homemade pasta?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have a recommendation for a good beginner's cookbook?,gpt4-turbo-preview,0.0,Comment,Generated
Today I baked a cake that tastes just like my grandma's.,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone know a tasty recipe for a summery salad?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have a secret tip for the perfect boiled egg?,gpt4-turbo-preview,0.0,Comment,Generated
What is your favorite vegetable snack for in between meals?,gpt4-turbo-preview,0.0,Comment,Generated
Today I'm trying a new recipe for vegan ice cream.,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone know a good place to buy spices?,gpt4-turbo-preview,0.0,Comment,Generated
I would like to learn more about regional cuisines. Does anyone have book recommendations?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have tips on making vegetables more child-friendly?,gpt4-turbo-preview,0.0,Comment,Generated
What is your favorite dish to share with friends?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone know a good coffee for Cold Brew?,gpt4-turbo-preview,0.0,Comment,Generated
Today I started my first attempt at fermenting.,gpt4-turbo-preview,0.0,Comment,Generated
Is there a fruit that you have come to appreciate as an adult?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have an idea for a simple but delicious dessert?,gpt4-turbo-preview,0.0,Comment,Generated
I'm looking for ideas for healthy office snacks.,gpt4-turbo-preview,0.0,Comment,Generated
Who has a good recommendation for a winter soup?,gpt4-turbo-preview,0.0,Comment,Generated
Has anyone ever baked bread without yeast?,gpt4-turbo-preview,0.0,Comment,Generated
What is your favorite street food and why?,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone know an exciting recipe for vegetarian burgers?,gpt4-turbo-preview,0.0,Comment,Generated
I feel like exploring international cuisine. Does anyone have suggestions for a first dish? ,gpt4-turbo-preview,0.0,Comment,Generated
Just trying out a new lentil soup recipe.,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have tips for homemade pizza?,gpt4-turbo-preview,0.0,Comment,Generated
I'm experimenting with gluten-free baking today.,gpt4-turbo-preview,0.0,Comment,Generated
Who knows good vegetarian restaurants in the city?,gpt4-turbo-preview,0.0,Comment,Generated
I just made sushi for the first time in my life.,gpt4-turbo-preview,0.0,Comment,Generated
Looking for simple but healthy breakfast ideas.,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have a recommendation for a good coffee brand?,gpt4-turbo-preview,0.0,Comment,Generated
Is there an app that suggests recipes based on the ingredients I have?,gpt4-turbo-preview,0.0,Comment,Generated
Experimenting with different spices in my kitchen.,gpt4-turbo-preview,0.0,Comment,Generated
Trying my hand at making Kimchi today.,gpt4-turbo-preview,0.0,Comment,Generated
On the hunt for the perfect smoothie recipe.,gpt4-turbo-preview,0.0,Comment,Generated
Who knows the best food markets in Berlin?,gpt4-turbo-preview,0.0,Comment,Generated
Trying out a vegan dessert recipe today.,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have a favorite brand of coconut milk?,gpt4-turbo-preview,0.0,Comment,Generated
I'm trying to incorporate more seasonal vegetables into my diet.,gpt4-turbo-preview,0.0,Comment,Generated
"Looking for delicious, protein-rich snacks.",gpt4-turbo-preview,0.0,Comment,Generated
I'm testing different methods of brewing coffee.,gpt4-turbo-preview,0.0,Comment,Generated
Who has good tips for pickling vegetables?,gpt4-turbo-preview,0.0,Comment,Generated
Experimenting with matcha in baking recipes.,gpt4-turbo-preview,0.0,Comment,Generated
Anyone have a tip for the best post-workout meal?,gpt4-turbo-preview,0.0,Comment,Generated
Trying out a traditional dish from my home country today.,gpt4-turbo-preview,0.0,Comment,Generated
Looking for simple recipes for a healthy lunch at the office.,gpt4-turbo-preview,0.0,Comment,Generated
Any recommendations for a good slow cooker?,gpt4-turbo-preview,0.0,Comment,Generated
On the hunt for the ultimate banana bread recipe.,gpt4-turbo-preview,0.0,Comment,Generated
Trying out different tapas recipes tonight.,gpt4-turbo-preview,0.0,Comment,Generated
Who knows where to buy the freshest seafood?,gpt4-turbo-preview,0.0,Comment,Generated
Looking for a new type of cheese to try.,gpt4-turbo-preview,0.0,Comment,Generated
Experimenting with homemade iced tea recipes.,gpt4-turbo-preview,0.0,Comment,Generated
Who knows good snack ideas for movie nights?,gpt4-turbo-preview,0.0,Comment,Generated
Trying my hand at making vegan burger patties today.,gpt4-turbo-preview,0.0,Comment,Generated
Searching for creative ideas on how to prepare tofu.,gpt4-turbo-preview,0.0,Comment,Generated
Does anyone have a good recipe for quick pasta?,gpt4-turbo-preview,0.0,Comment,Generated
Looking for local organic vegetable vendors.,gpt4-turbo-preview,0.0,Comment,Generated
Experimenting with different types of flour in baking.,gpt4-turbo-preview,0.0,Comment,Generated
Any suggestions for delicious and healthy smoothie toppings?,gpt4-turbo-preview,0.0,Comment,Generated
Trying my hand at making my own spice blends today.,gpt4-turbo-preview,0.0,Comment,Generated
